Protein.IDs,Fraction,n,n_C,n_AD,tStat,pVal,padj,ttest_significant,Entropy Control,Entropy AD,Entropy difference
sp|A0AVT1|UBA6_HUMAN,4,10,5,5,0.14786644704709567,0.8866374919892775,0.8950710291942034,No,0.9366748612528553,0.9464924771206102,0.00981761586775498
sp|A0AVT1|UBA6_HUMAN,5,10,5,5,0.19945963384830304,0.8472456079472828,0.8950710291942034,No,0.9366748612528553,0.9464924771206102,0.00981761586775498
sp|A0AVT1|UBA6_HUMAN,6,10,5,5,-0.1364970628945598,0.8950710291942034,0.8950710291942034,No,0.9366748612528553,0.9464924771206102,0.00981761586775498
sp|A0AVT1|UBA6_HUMAN,7,10,5,5,-0.33247406504069704,0.7484311385065461,0.8950710291942034,No,0.9366748612528553,0.9464924771206102,0.00981761586775498
sp|A0FGR8|ESYT2_HUMAN,4,10,5,5,4.1081137449502165,0.007575986300814501,0.05303190410570151,No,0.878322862988131,0.9089463642979568,0.03062350130982583
sp|A0FGR8|ESYT2_HUMAN,2,10,5,5,-1.7321249655025146,0.1215435721635352,0.4110117047683171,No,0.878322862988131,0.9089463642979568,0.03062350130982583
sp|A0FGR8|ESYT2_HUMAN,6,10,5,5,-1.515531478760666,0.1761478734721359,0.4110117047683171,No,0.878322862988131,0.9089463642979568,0.03062350130982583
sp|A0FGR8|ESYT2_HUMAN,3,10,5,5,-0.9105773026436245,0.38971805411037475,0.5141419725380186,No,0.878322862988131,0.9089463642979568,0.03062350130982583
sp|A0FGR8|ESYT2_HUMAN,5,10,5,5,-0.816466434277279,0.4406931193183017,0.5141419725380186,No,0.878322862988131,0.9089463642979568,0.03062350130982583
sp|A0FGR8|ESYT2_HUMAN,7,10,5,5,-1.0805673414570012,0.3190693643698319,0.5141419725380186,No,0.878322862988131,0.9089463642979568,0.03062350130982583
sp|A0FGR8|ESYT2_HUMAN,1,10,5,5,0.536853325639418,0.6099882692468217,0.6099882692468217,No,0.878322862988131,0.9089463642979568,0.03062350130982583
sp|A0MZ66|SHOT1_HUMAN,3,10,5,5,-2.616288673034842,0.05139882005073001,0.3597917403551101,No,0.9658332305368528,0.9451466899626472,0.020686540574205603
sp|A0MZ66|SHOT1_HUMAN,2,10,5,5,-1.7561256735024664,0.13209449384565736,0.4623307284598007,No,0.9658332305368528,0.9451466899626472,0.020686540574205603
sp|A0MZ66|SHOT1_HUMAN,1,10,5,5,0.7905631589873071,0.4622749292965804,0.5393207508460105,No,0.9658332305368528,0.9451466899626472,0.020686540574205603
sp|A0MZ66|SHOT1_HUMAN,4,10,5,5,-0.884329879070203,0.4090002810652135,0.5393207508460105,No,0.9658332305368528,0.9451466899626472,0.020686540574205603
sp|A0MZ66|SHOT1_HUMAN,5,10,5,5,1.2045101036336108,0.2695391863232961,0.5393207508460105,No,0.9658332305368528,0.9451466899626472,0.020686540574205603
sp|A0MZ66|SHOT1_HUMAN,7,10,5,5,1.0241998388151836,0.3357104345851407,0.5393207508460105,No,0.9658332305368528,0.9451466899626472,0.020686540574205603
sp|A0MZ66|SHOT1_HUMAN,6,10,5,5,-0.1889522198163895,0.8548812079515725,0.8548812079515725,No,0.9658332305368528,0.9451466899626472,0.020686540574205603
sp|A1L0T0|ILVBL_HUMAN,1,10,5,5,2.9865293157744293,0.025834215268111183,0.16697672389563625,No,0.9106620903639153,0.8982202554708242,0.012441834893091142
sp|A1L0T0|ILVBL_HUMAN,4,10,5,5,2.0788462366049156,0.07156145309812982,0.16697672389563625,No,0.9106620903639153,0.8982202554708242,0.012441834893091142
sp|A1L0T0|ILVBL_HUMAN,5,10,5,5,-2.321933030872009,0.05054928509301663,0.16697672389563625,No,0.9106620903639153,0.8982202554708242,0.012441834893091142
sp|A1L0T0|ILVBL_HUMAN,6,10,5,5,-1.0246105745416019,0.3569093313960472,0.5234613528200825,No,0.9106620903639153,0.8982202554708242,0.012441834893091142
sp|A1L0T0|ILVBL_HUMAN,7,10,5,5,1,0.373900966300059,0.5234613528200825,No,0.9106620903639153,0.8982202554708242,0.012441834893091142
sp|A1L0T0|ILVBL_HUMAN,2,10,5,5,-0.6868519714671564,0.5116135907302379,0.596882522518611,No,0.9106620903639153,0.8982202554708242,0.012441834893091142
sp|A1L0T0|ILVBL_HUMAN,3,10,5,5,-0.11414457106908202,0.9135001965982745,0.9135001965982745,No,0.9106620903639153,0.8982202554708242,0.012441834893091142
sp|A5YM72|CRNS1_HUMAN,1,10,5,5,3.1107918357083983,0.020738144475898307,0.14516701133128815,No,0.9809958369297029,0.8999454604078791,0.08105037652182379
sp|A5YM72|CRNS1_HUMAN,4,10,5,5,-2.030951063482052,0.09468569040597528,0.3313999164209135,No,0.9809958369297029,0.8999454604078791,0.08105037652182379
sp|A5YM72|CRNS1_HUMAN,7,10,5,5,1.200912416074972,0.28332824270145807,0.6610992329700689,No,0.9809958369297029,0.8999454604078791,0.08105037652182379
sp|A5YM72|CRNS1_HUMAN,3,10,5,5,-0.9253882200603414,0.3959073623346252,0.6928378840855941,No,0.9809958369297029,0.8999454604078791,0.08105037652182379
sp|A5YM72|CRNS1_HUMAN,2,10,5,5,-0.6275166058606653,0.5572451395008218,0.7801431953011504,No,0.9809958369297029,0.8999454604078791,0.08105037652182379
sp|A5YM72|CRNS1_HUMAN,5,10,5,5,0.09168644033800621,0.9292158273227095,0.9292158273227095,No,0.9809958369297029,0.8999454604078791,0.08105037652182379
sp|A5YM72|CRNS1_HUMAN,6,10,5,5,0.1541721325768358,0.8820181208726063,0.9292158273227095,No,0.9809958369297029,0.8999454604078791,0.08105037652182379
sp|A6NDG6|PGP_HUMAN,4,10,5,5,1.9504098892251407,0.09516366110328418,0.3330728138614946,No,0.8655318319022899,0.7846608765633047,0.08087095533898514
sp|A6NDG6|PGP_HUMAN,7,10,5,5,-2.5552677870244986,0.04822946413657406,0.3330728138614946,No,0.8655318319022899,0.7846608765633047,0.08087095533898514
sp|A6NDG6|PGP_HUMAN,5,10,5,5,1.5785134220842565,0.15873409089925852,0.37037954543160323,No,0.8655318319022899,0.7846608765633047,0.08087095533898514
sp|A6NDG6|PGP_HUMAN,1,10,5,5,1.00794738594266,0.3569336813954301,0.5276983665891376,No,0.8655318319022899,0.7846608765633047,0.08087095533898514
sp|A6NDG6|PGP_HUMAN,3,10,5,5,0.7946710812765349,0.4497558629144436,0.5276983665891376,No,0.8655318319022899,0.7846608765633047,0.08087095533898514
sp|A6NDG6|PGP_HUMAN,6,10,5,5,0.7900044354527666,0.45231288564783223,0.5276983665891376,No,0.8655318319022899,0.7846608765633047,0.08087095533898514
sp|A6NDG6|PGP_HUMAN,2,10,5,5,0.4949795779094734,0.6339232700272566,0.6339232700272566,No,0.8655318319022899,0.7846608765633047,0.08087095533898514
sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN,1,10,5,5,-0.16693364233318228,0.8743229191767523,0.9719131463036126,No,0.7603167236479729,0.7514943778014126,0.008822345846560276
sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN,2,10,5,5,-0.3520894872554487,0.7340442161747512,0.9719131463036126,No,0.7603167236479729,0.7514943778014126,0.008822345846560276
sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN,3,10,5,5,0.6120068012046137,0.5587352707967019,0.9719131463036126,No,0.7603167236479729,0.7514943778014126,0.008822345846560276
sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN,4,10,5,5,-0.4279161980982933,0.6809013041067127,0.9719131463036126,No,0.7603167236479729,0.7514943778014126,0.008822345846560276
sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN,5,10,5,5,0.5105197415591124,0.6235393192766285,0.9719131463036126,No,0.7603167236479729,0.7514943778014126,0.008822345846560276
sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN,6,10,5,5,-0.07311246678243678,0.9435547904268551,0.9719131463036126,No,0.7603167236479729,0.7514943778014126,0.008822345846560276
sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN,7,10,5,5,0.03729400740407978,0.9719131463036126,0.9719131463036126,No,0.7603167236479729,0.7514943778014126,0.008822345846560276
sp|O00139|KIF2A_HUMAN,1,10,5,5,0.2523843043812525,0.8110473796865909,0.8110473796865909,No,0.927685871042711,0.9194984365519752,0.00818743449073589
sp|O00139|KIF2A_HUMAN,2,10,5,5,1.1353229140332086,0.2929145181566862,0.8110473796865909,No,0.927685871042711,0.9194984365519752,0.00818743449073589
sp|O00139|KIF2A_HUMAN,3,10,5,5,-0.9540408151940429,0.3825820061507675,0.8110473796865909,No,0.927685871042711,0.9194984365519752,0.00818743449073589
sp|O00139|KIF2A_HUMAN,4,10,5,5,-0.31088575638593485,0.7652965272761137,0.8110473796865909,No,0.927685871042711,0.9194984365519752,0.00818743449073589
sp|O00139|KIF2A_HUMAN,5,10,5,5,0.4268468748776963,0.682167674177502,0.8110473796865909,No,0.927685871042711,0.9194984365519752,0.00818743449073589
sp|O00139|KIF2A_HUMAN,6,10,5,5,-0.5940164582414011,0.5741133309577144,0.8110473796865909,No,0.927685871042711,0.9194984365519752,0.00818743449073589
sp|O00139|KIF2A_HUMAN,7,10,5,5,0.468100037438375,0.6522252149974876,0.8110473796865909,No,0.927685871042711,0.9194984365519752,0.00818743449073589
sp|O00154|BACH_HUMAN,1,10,5,5,-1.097335691142578,0.3190879891920402,0.7932552444691797,No,0.9218145697426487,0.9146801992128282,0.007134370529820577
sp|O00154|BACH_HUMAN,2,10,5,5,-0.5990787138587621,0.566610888906557,0.7932552444691797,No,0.9218145697426487,0.9146801992128282,0.007134370529820577
sp|O00154|BACH_HUMAN,4,10,5,5,0.7809093493594677,0.4595349773854196,0.7932552444691797,No,0.9218145697426487,0.9146801992128282,0.007134370529820577
sp|O00154|BACH_HUMAN,5,10,5,5,1.2157499127231317,0.2747586394330229,0.7932552444691797,No,0.9218145697426487,0.9146801992128282,0.007134370529820577
sp|O00154|BACH_HUMAN,7,10,5,5,-0.8308028515036903,0.44705969880537494,0.7932552444691797,No,0.9218145697426487,0.9146801992128282,0.007134370529820577
sp|O00154|BACH_HUMAN,3,10,5,5,0.3194714536763181,0.7584578506077158,0.8848674923756684,No,0.9218145697426487,0.9146801992128282,0.007134370529820577
sp|O00154|BACH_HUMAN,6,10,5,5,-0.10411511313187774,0.919687997324766,0.919687997324766,No,0.9218145697426487,0.9146801992128282,0.007134370529820577
sp|O00186|STXB3_HUMAN,4,10,5,5,-3.9202954004643256,0.00443168860080288,0.031021820205620162,Yes,0.9021143975452808,0.8970335492838967,0.005080848261384108
sp|O00186|STXB3_HUMAN,1,10,5,5,2.963250452748543,0.01926486039685194,0.06742701138898179,No,0.9021143975452808,0.8970335492838967,0.005080848261384108
sp|O00186|STXB3_HUMAN,3,10,5,5,-1.9812716474841492,0.08780636666357046,0.20488152221499775,No,0.9021143975452808,0.8970335492838967,0.005080848261384108
sp|O00186|STXB3_HUMAN,6,10,5,5,1.1407188250999474,0.2990198557529391,0.5232847475676434,No,0.9021143975452808,0.8970335492838967,0.005080848261384108
sp|O00186|STXB3_HUMAN,5,10,5,5,-0.37415090263719675,0.7183041404935748,0.8882875878786994,No,0.9021143975452808,0.8970335492838967,0.005080848261384108
sp|O00186|STXB3_HUMAN,7,10,5,5,0.3142533244818405,0.7613893610388852,0.8882875878786994,No,0.9021143975452808,0.8970335492838967,0.005080848261384108
sp|O00186|STXB3_HUMAN,2,10,5,5,0.011433895083073858,0.9911595855594975,0.9911595855594975,No,0.9021143975452808,0.8970335492838967,0.005080848261384108
sp|O00217|NDUS8_HUMAN,3,10,5,5,1.4383012804281394,0.20720252032983263,0.29008352846176566,No,0.7896539026171658,0.8293805298971137,0.03972662727994791
sp|O00217|NDUS8_HUMAN,4,10,5,5,-2.512530883628705,0.04378734007717051,0.29008352846176566,No,0.7896539026171658,0.8293805298971137,0.03972662727994791
sp|O00217|NDUS8_HUMAN,5,10,5,5,-1.9427439346796866,0.11211304092185684,0.29008352846176566,No,0.7896539026171658,0.8293805298971137,0.03972662727994791
sp|O00217|NDUS8_HUMAN,6,10,5,5,-1.398411651803336,0.19987706111643141,0.29008352846176566,No,0.7896539026171658,0.8293805298971137,0.03972662727994791
sp|O00217|NDUS8_HUMAN,7,10,5,5,-1.628187796347718,0.15220621777402707,0.29008352846176566,No,0.7896539026171658,0.8293805298971137,0.03972662727994791
sp|O00217|NDUS8_HUMAN,1,10,5,5,0.8129019569315711,0.4453543551765661,0.4453543551765661,No,0.7896539026171658,0.8293805298971137,0.03972662727994791
sp|O00217|NDUS8_HUMAN,2,10,5,5,0.8587273359514739,0.4166029973521388,0.4453543551765661,No,0.7896539026171658,0.8293805298971137,0.03972662727994791
sp|O00231|PSD11_HUMAN,1,10,5,5,0.6765621114741103,0.5177668086367235,0.7248735320914129,No,0.9770464289644956,0.932501537037575,0.04454489192692057
sp|O00231|PSD11_HUMAN,3,10,5,5,-0.827972631407768,0.45001682191866993,0.7248735320914129,No,0.9770464289644956,0.932501537037575,0.04454489192692057
sp|O00231|PSD11_HUMAN,5,10,5,5,-0.9035220315138994,0.39599393863376114,0.7248735320914129,No,0.9770464289644956,0.932501537037575,0.04454489192692057
sp|O00231|PSD11_HUMAN,6,10,5,5,-0.7380233417960471,0.48684246524836206,0.7248735320914129,No,0.9770464289644956,0.932501537037575,0.04454489192692057
sp|O00231|PSD11_HUMAN,7,10,5,5,1.8393785788319978,0.1124150311996142,0.7248735320914129,No,0.9770464289644956,0.932501537037575,0.04454489192692057
sp|O00231|PSD11_HUMAN,4,10,5,5,-0.42248482715427627,0.6878113201784075,0.8024465402081421,No,0.9770464289644956,0.932501537037575,0.04454489192692057
sp|O00231|PSD11_HUMAN,2,10,5,5,-0.18948435287003465,0.854821271447188,0.854821271447188,No,0.9770464289644956,0.932501537037575,0.04454489192692057
sp|O00232|PSD12_HUMAN,1,10,5,5,2.2549948841506744,0.05534320525585448,0.23213136696484962,No,0.9366764802457391,0.9425801954589728,0.005903715213233629
sp|O00232|PSD12_HUMAN,3,10,5,5,-2.1584447468468633,0.06632324770424275,0.23213136696484962,No,0.9366764802457391,0.9425801954589728,0.005903715213233629
sp|O00232|PSD12_HUMAN,4,10,5,5,-0.8171884606504664,0.4375277093389207,0.6177973267739395,No,0.9366764802457391,0.9425801954589728,0.005903715213233629
sp|O00232|PSD12_HUMAN,5,10,5,5,-0.8244289468486047,0.44128380483852825,0.6177973267739395,No,0.9366764802457391,0.9425801954589728,0.005903715213233629
sp|O00232|PSD12_HUMAN,6,10,5,5,1.0170298612629487,0.34290949011954447,0.6177973267739395,No,0.9366764802457391,0.9425801954589728,0.005903715213233629
sp|O00232|PSD12_HUMAN,2,10,5,5,-0.6458689901965021,0.5423429350150657,0.6327334241842434,No,0.9366764802457391,0.9425801954589728,0.005903715213233629
sp|O00232|PSD12_HUMAN,7,10,5,5,-0.3222461656526095,0.760498885391042,0.760498885391042,No,0.9366764802457391,0.9425801954589728,0.005903715213233629
sp|O00244|ATOX1_HUMAN,6,10,5,5,2.2785241883711116,0.0726923245117379,0.29944072803945726,No,0.6430418039521195,0.5364685533965732,0.10657325055554634
sp|O00244|ATOX1_HUMAN,7,10,5,5,-1.9609436932381794,0.08555449372555922,0.29944072803945726,No,0.6430418039521195,0.5364685533965732,0.10657325055554634
sp|O00244|ATOX1_HUMAN,5,10,5,5,1.3391082331477981,0.2450506050813289,0.5717847451897674,No,0.6430418039521195,0.5364685533965732,0.10657325055554634
sp|O00244|ATOX1_HUMAN,2,10,5,5,0.7530628614838273,0.4734926511915015,0.778930217962282,No,0.6430418039521195,0.5364685533965732,0.10657325055554634
sp|O00244|ATOX1_HUMAN,3,10,5,5,-0.6240981849178834,0.5563787271159157,0.778930217962282,No,0.6430418039521195,0.5364685533965732,0.10657325055554634
sp|O00244|ATOX1_HUMAN,1,10,5,5,-0.031510662137123086,0.9756473290051286,0.9756473290051286,No,0.6430418039521195,0.5364685533965732,0.10657325055554634
sp|O00244|ATOX1_HUMAN,4,10,5,5,0.040828108734331806,0.9685044463750958,0.9756473290051286,No,0.6430418039521195,0.5364685533965732,0.10657325055554634
sp|O00264|PGRC1_HUMAN,1,10,5,5,0.42246649118211577,0.6906682237887345,0.8176992324971009,No,0.9226695932529493,0.9025146651081829,0.020154928144766382
sp|O00264|PGRC1_HUMAN,2,10,5,5,0.43875440004798744,0.6726027756023638,0.8176992324971009,No,0.9226695932529493,0.9025146651081829,0.020154928144766382
sp|O00264|PGRC1_HUMAN,3,10,5,5,-0.7017200432855574,0.5142005100137765,0.8176992324971009,No,0.9226695932529493,0.9025146651081829,0.020154928144766382
sp|O00264|PGRC1_HUMAN,4,10,5,5,0.6409440244010253,0.5503246997574338,0.8176992324971009,No,0.9226695932529493,0.9025146651081829,0.020154928144766382
sp|O00264|PGRC1_HUMAN,5,10,5,5,-0.40637167584832506,0.7008850564260865,0.8176992324971009,No,0.9226695932529493,0.9025146651081829,0.020154928144766382
sp|O00264|PGRC1_HUMAN,7,10,5,5,0.915792971771531,0.391231422841372,0.8176992324971009,No,0.9226695932529493,0.9025146651081829,0.020154928144766382
sp|O00264|PGRC1_HUMAN,6,10,5,5,-0.10935900350964356,0.9168409433048035,0.9168409433048035,No,0.9226695932529493,0.9025146651081829,0.020154928144766382
sp|O00291|HIP1_HUMAN,1,10,5,5,1.8386690207464724,0.13047579258277675,0.6444688706696531,No,0.8524193459426934,0.8951348395284475,0.042715493585754105
sp|O00291|HIP1_HUMAN,4,10,5,5,-1.2282610361481698,0.27620094457270844,0.6444688706696531,No,0.8524193459426934,0.8951348395284475,0.042715493585754105
sp|O00291|HIP1_HUMAN,5,10,5,5,-1.310878765988649,0.23866444293900443,0.6444688706696531,No,0.8524193459426934,0.8951348395284475,0.042715493585754105
sp|O00291|HIP1_HUMAN,7,10,5,5,-0.9999999999999998,0.373900966300059,0.6543266910251032,No,0.8524193459426934,0.8951348395284475,0.042715493585754105
sp|O00291|HIP1_HUMAN,3,10,5,5,-0.5397911926363731,0.6048411368786482,0.8467775916301074,No,0.8524193459426934,0.8951348395284475,0.042715493585754105
sp|O00291|HIP1_HUMAN,2,10,5,5,0.3578027344063826,0.730737152823135,0.8525266782936576,No,0.8524193459426934,0.8951348395284475,0.042715493585754105
sp|O00291|HIP1_HUMAN,6,10,5,5,-0.04426663945890466,0.9657769287446043,0.9657769287446043,No,0.8524193459426934,0.8951348395284475,0.042715493585754105
sp|O00303|EIF3F_HUMAN,1,10,5,5,-1.7488456221198903,0.1450215182422871,0.2537876569240024,No,0.9140007431066746,0.9255432377004588,0.011542494593784203
sp|O00303|EIF3F_HUMAN,3,10,5,5,-2.232182301641066,0.0662324995581083,0.2537876569240024,No,0.9140007431066746,0.9255432377004588,0.011542494593784203
sp|O00303|EIF3F_HUMAN,4,10,5,5,-1.638421538921197,0.14050071055780333,0.2537876569240024,No,0.9140007431066746,0.9255432377004588,0.011542494593784203
sp|O00303|EIF3F_HUMAN,6,10,5,5,2.0171761171509104,0.08080191752390017,0.2537876569240024,No,0.9140007431066746,0.9255432377004588,0.011542494593784203
sp|O00303|EIF3F_HUMAN,7,10,5,5,1.0041947503920534,0.34564760596475613,0.48390664835065855,No,0.9140007431066746,0.9255432377004588,0.011542494593784203
sp|O00303|EIF3F_HUMAN,5,10,5,5,-0.7254305619759694,0.4890437277004688,0.5705510156505469,No,0.9140007431066746,0.9255432377004588,0.011542494593784203
sp|O00303|EIF3F_HUMAN,2,10,5,5,-0.30699010510288866,0.7671141923083696,0.7671141923083696,No,0.9140007431066746,0.9255432377004588,0.011542494593784203
sp|O00330|ODPX_HUMAN,4,10,5,5,-2.295972629941942,0.050799696692878135,0.35559787685014693,No,0.8638307681907578,0.8318167047450279,0.03201406344572988
sp|O00330|ODPX_HUMAN,5,10,5,5,1.4674478221659064,0.18123654266232678,0.6343278993181437,No,0.8638307681907578,0.8318167047450279,0.03201406344572988
sp|O00330|ODPX_HUMAN,6,10,5,5,0.9754267296565174,0.3596707690670785,0.8392317944898499,No,0.8638307681907578,0.8318167047450279,0.03201406344572988
sp|O00330|ODPX_HUMAN,1,10,5,5,-0.6525634744036943,0.5356573622445695,0.8894867412027458,No,0.8638307681907578,0.8318167047450279,0.03201406344572988
sp|O00330|ODPX_HUMAN,3,10,5,5,-0.4988014620195251,0.6353476722876756,0.8894867412027458,No,0.8638307681907578,0.8318167047450279,0.03201406344572988
sp|O00330|ODPX_HUMAN,7,10,5,5,-0.2998732259765573,0.7730770472145664,0.9019232217503275,No,0.8638307681907578,0.8318167047450279,0.03201406344572988
sp|O00330|ODPX_HUMAN,2,10,5,5,0.02260200666949438,0.9825235382397461,0.9825235382397461,No,0.8638307681907578,0.8318167047450279,0.03201406344572988
sp|O00401|WASL_HUMAN,3,10,5,5,-0.9481170002432202,0.37120341955175773,0.7885682226491951,No,0.9852751822115146,0.9892239240339264,0.003948741822411894
sp|O00401|WASL_HUMAN,5,10,5,5,0.7980972668179013,0.45061041294239723,0.7885682226491951,No,0.9852751822115146,0.9892239240339264,0.003948741822411894
sp|O00401|WASL_HUMAN,6,10,5,5,1.5821321643701058,0.17443428087553703,0.7885682226491951,No,0.9852751822115146,0.9892239240339264,0.003948741822411894
sp|O00401|WASL_HUMAN,7,10,5,5,-0.9692935150041883,0.3651318539879451,0.7885682226491951,No,0.9852751822115146,0.9892239240339264,0.003948741822411894
sp|O00401|WASL_HUMAN,2,10,5,5,-0.432638171057952,0.6790996049335573,0.8125338759977982,No,0.9852751822115146,0.9892239240339264,0.003948741822411894
sp|O00401|WASL_HUMAN,4,10,5,5,-0.4085413432745377,0.6964576079981127,0.8125338759977982,No,0.9852751822115146,0.9892239240339264,0.003948741822411894
sp|O00401|WASL_HUMAN,1,10,5,5,0.0331867776504183,0.9743834847983011,0.9743834847983011,No,0.9852751822115146,0.9892239240339264,0.003948741822411894
sp|O00408|PDE2A_HUMAN,2,10,5,5,-2.2206685826707826,0.060141310258482975,0.42098917180938084,No,0.9112593240721627,0.8854503507235976,0.025808973348565134
sp|O00408|PDE2A_HUMAN,1,10,5,5,-0.5971054398756089,0.5672262777697192,0.5672262777697192,No,0.9112593240721627,0.8854503507235976,0.025808973348565134
sp|O00408|PDE2A_HUMAN,3,10,5,5,-0.7101314220083695,0.49871717525233306,0.5672262777697192,No,0.9112593240721627,0.8854503507235976,0.025808973348565134
sp|O00408|PDE2A_HUMAN,4,10,5,5,0.8051614845011617,0.4441129989103809,0.5672262777697192,No,0.9112593240721627,0.8854503507235976,0.025808973348565134
sp|O00408|PDE2A_HUMAN,5,10,5,5,0.9951968234672112,0.3532666713309131,0.5672262777697192,No,0.9112593240721627,0.8854503507235976,0.025808973348565134
sp|O00408|PDE2A_HUMAN,6,10,5,5,1.4464691481084906,0.19528249626436542,0.5672262777697192,No,0.9112593240721627,0.8854503507235976,0.025808973348565134
sp|O00408|PDE2A_HUMAN,7,10,5,5,0.8591141288812018,0.4207524235247193,0.5672262777697192,No,0.9112593240721627,0.8854503507235976,0.025808973348565134
sp|O00410|IPO5_HUMAN,1,10,5,5,-1.6438914106696005,0.1438583548126316,0.2517521209221053,No,0.9630365564136117,0.9780932028751014,0.015056646461489631
sp|O00410|IPO5_HUMAN,3,10,5,5,-1.979411841754679,0.08316706146042692,0.2517521209221053,No,0.9630365564136117,0.9780932028751014,0.015056646461489631
sp|O00410|IPO5_HUMAN,4,10,5,5,-1.7618005565914023,0.11619470543614714,0.2517521209221053,No,0.9630365564136117,0.9780932028751014,0.015056646461489631
sp|O00410|IPO5_HUMAN,7,10,5,5,1.7271400651505067,0.13045445056641158,0.2517521209221053,No,0.9630365564136117,0.9780932028751014,0.015056646461489631
sp|O00410|IPO5_HUMAN,5,10,5,5,-1.1132886848792523,0.2990322039729976,0.41864508556219665,No,0.9630365564136117,0.9780932028751014,0.015056646461489631
sp|O00410|IPO5_HUMAN,2,10,5,5,-0.4275060060600508,0.6802952717931164,0.7847915073426504,No,0.9630365564136117,0.9780932028751014,0.015056646461489631
sp|O00410|IPO5_HUMAN,6,10,5,5,-0.286747387116347,0.7847915073426504,0.7847915073426504,No,0.9630365564136117,0.9780932028751014,0.015056646461489631
sp|O00429|DNM1L_HUMAN,1,10,5,5,-0.9560236620079935,0.36710146645089164,0.6222397320806887,No,0.9797794071305348,0.9419957149076663,0.03778369222286848
sp|O00429|DNM1L_HUMAN,2,10,5,5,-1.2358670204825954,0.25161742937279186,0.6222397320806887,No,0.9797794071305348,0.9419957149076663,0.03778369222286848
sp|O00429|DNM1L_HUMAN,3,10,5,5,-1.122555618886904,0.2941854691801571,0.6222397320806887,No,0.9797794071305348,0.9419957149076663,0.03778369222286848
sp|O00429|DNM1L_HUMAN,4,10,5,5,-0.6601475964408335,0.5333483417834475,0.6222397320806887,No,0.9797794071305348,0.9419957149076663,0.03778369222286848
sp|O00429|DNM1L_HUMAN,6,10,5,5,0.7815170316624215,0.4578728405607281,0.6222397320806887,No,0.9797794071305348,0.9419957149076663,0.03778369222286848
sp|O00429|DNM1L_HUMAN,7,10,5,5,1.1569108753330157,0.28292696659514893,0.6222397320806887,No,0.9797794071305348,0.9419957149076663,0.03778369222286848
sp|O00429|DNM1L_HUMAN,5,10,5,5,-0.41630826425347295,0.689561464020261,0.689561464020261,No,0.9797794071305348,0.9419957149076663,0.03778369222286848
sp|O00442|RTCA_HUMAN,1,10,5,5,-0.4581264227023479,0.6624876144668066,0.6624876144668066,No,0.9013264848958762,0.9082206547145942,0.006894169818718043
sp|O00442|RTCA_HUMAN,2,10,5,5,0.9174046650138523,0.3876443578816841,0.6624876144668066,No,0.9013264848958762,0.9082206547145942,0.006894169818718043
sp|O00442|RTCA_HUMAN,3,10,5,5,-0.5858228375096335,0.5779107618769883,0.6624876144668066,No,0.9013264848958762,0.9082206547145942,0.006894169818718043
sp|O00442|RTCA_HUMAN,4,10,5,5,0.4967536821764909,0.6340895184818333,0.6624876144668066,No,0.9013264848958762,0.9082206547145942,0.006894169818718043
sp|O00442|RTCA_HUMAN,5,10,5,5,1.3546254331171217,0.21998783700384855,0.6624876144668066,No,0.9013264848958762,0.9082206547145942,0.006894169818718043
sp|O00442|RTCA_HUMAN,6,10,5,5,-0.8944482388602959,0.41714248638313306,0.6624876144668066,No,0.9013264848958762,0.9082206547145942,0.006894169818718043
sp|O00442|RTCA_HUMAN,7,10,5,5,-0.9999999999999999,0.373900966300059,0.6624876144668066,No,0.9013264848958762,0.9082206547145942,0.006894169818718043
sp|O00483|NDUA4_HUMAN,1,10,5,5,1.6256265372315162,0.1501138565077705,0.587512572167468,No,0.7832346927883547,0.8069919699636149,0.023757277175260216
sp|O00483|NDUA4_HUMAN,5,10,5,5,-1.6130262305456786,0.16786073490499084,0.587512572167468,No,0.7832346927883547,0.8069919699636149,0.023757277175260216
sp|O00483|NDUA4_HUMAN,4,10,5,5,0.8861741030693158,0.4072094129393989,0.7311089637408328,No,0.7832346927883547,0.8069919699636149,0.023757277175260216
sp|O00483|NDUA4_HUMAN,6,10,5,5,-0.8559119108057781,0.4177765507090473,0.7311089637408328,No,0.7832346927883547,0.8069919699636149,0.023757277175260216
sp|O00483|NDUA4_HUMAN,2,10,5,5,0.3386958037928245,0.7441901487647913,0.8588221946136639,No,0.7832346927883547,0.8069919699636149,0.023757277175260216
sp|O00483|NDUA4_HUMAN,3,10,5,5,-0.3234535317550004,0.7547058477545527,0.8588221946136639,No,0.7832346927883547,0.8069919699636149,0.023757277175260216
sp|O00483|NDUA4_HUMAN,7,10,5,5,0.18494718274352157,0.8588221946136639,0.8588221946136639,No,0.7832346927883547,0.8069919699636149,0.023757277175260216
