protein,Df1,Df2,F value1,Mean Sq1,Mean Sq2,Pr(>F)1,Sum Sq1,Sum Sq2,padj,Significant,2-1,3-1,4-1,5-1,6-1,7-1,3-2,4-2,5-2,6-2,7-2,4-3,5-3,6-3,7-3,5-4,6-4,7-4,6-5,7-5,7-6
sp|Q96I23|PREY_HUMAN,6,63,9.756083099292244,35405695689618.875,3629089187666.6553,1.3836329778061227e-7,212434174137713.25,228632618822999.28,2.460953251054353e-7,Yes,0.0039450571863173245,6.435165836853329e-4,NA,NA,NA,NA,NA,0.0029782533771959274,4.97083199092252e-4,4.97083199092252e-4,0.0025036316816592352,4.7472037255968935e-4,7.030049039513653e-5,7.030049039513653e-5,3.9368081659485465e-4,NA,NA,NA,NA,NA,NA
sp|Q96I99|SUCB2_HUMAN,6,63,9.09514777046748,551203143825951.2,60604088876460.32,3.671159621734595e-7,3307218862955707,3818057599217e3,6.288427309529712e-7,Yes,NA,2.8003057363501505e-5,NA,NA,NA,NA,2.159799298236953e-4,NA,NA,NA,NA,0.0031111296171615344,3.192457178280428e-6,1.595341963867014e-6,5.606474814956464e-6,NA,NA,NA,NA,NA,NA
sp|Q96ID5|IGS21_HUMAN,6,63,6.22060242787629,540077467147619.06,86820765900000,3.606285288467577e-5,3240464802885714.5,54697082517e5,5.2540881808658985e-5,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57648781168885e-4,NA,NA,NA,0.006216446437379175,NA,NA,0.0027840681775552767,NA,9.343202223458524e-4,8.244155917008777e-4
sp|Q96IU4|ABHEB_HUMAN,6,63,6.101192527249622,449435898748999.44,73663615226317.44,4.419509494654885e-5,2696615392493996.5,4640807759257999,6.375173686681716e-5,Yes,NA,NA,NA,NA,NA,9.124291564204245e-4,NA,NA,NA,NA,9.353390846178478e-5,NA,NA,NA,1.190116425261456e-4,NA,NA,0.011756768708682142,NA,NA,0.0025183769943235568
sp|Q96IX5|USMG5_HUMAN,6,63,39.353412180719836,6719173177170471,170739277862730.1,1.6891797645321168e-19,40315039063022824,10756574505351996,8.518252486380246e-19,Yes,NA,NA,NA,3.2617965872727694e-7,2.067579563114208e-8,1.094214385766179e-9,NA,NA,1.3523188124864305e-9,9.85013182130956e-11,1.9842683052218035e-11,0.0036201915820149866,1.9667489858932186e-11,1.5662027230689546e-11,1.5384249429928332e-11,2.696438913962762e-5,1.9028408840826572e-6,1.0479505740956796e-7,NA,NA,NA
sp|Q96JE9|MAP6_HUMAN,6,63,3.5178459606888945,13761474761428570,3911903737460318,0.0045844685408003025,82568848568571420,246449935460000030,0.005617717455320146,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016985822243382742,NA,NA,NA,0.007544540127674915,NA,NA,NA,NA,NA,NA,NA
sp|Q96JG6|VPS50_HUMAN,6,63,10.288558161702355,79824755684571.42,7758594978031.746,6.429655615697862e-8,478948534107428.5,488791483616000,1.1687159049674082e-7,Yes,NA,NA,NA,NA,0.017021069658887944,5.205921066120389e-6,NA,NA,NA,NA,5.2470070907140176e-5,NA,NA,0.0022276837941901384,3.985147204454975e-7,NA,NA,2.9235333599664237e-5,NA,5.255644795466585e-4,NA
sp|Q96JH7|VCIP1_HUMAN,6,63,5.037559398090521,397429000960951.75,78893164239730.17,2.8310705496180155e-4,2384574005765710.5,4970269347103001,3.8412708122255077e-4,Yes,NA,NA,NA,NA,0.02754224309671871,NA,NA,NA,0.024897393145672297,0.00614258363938136,NA,NA,0.028165441423328663,0.0070510227162891015,NA,NA,NA,NA,NA,NA,NA
sp|Q96JJ3|ELMO2_HUMAN,6,63,1.279088518519516,39952247639904.73,31234935707301.594,0.27978864272377246,239713485839428.34,1967800949560000.5,0.29461060728499056,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96JJ7|TMX3_HUMAN,6,63,2.6430864223262436,60269828155142.836,22802821597523.82,0.023779760217274532,361618968930857,1436577760644000.8,0.02750239471732611,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025569391463570734,NA,NA,NA
sp|Q96JQ2|CLMN_HUMAN,6,63,1.7039175218516807,970275082619.044,569437822063.4922,0.13476997674136704,5821650495714.264,35874582790000.01,0.14633944618847977,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96K17|BT3L4_HUMAN,6,63,29.777344034375066,5940048352117233,199482141364254.03,1.2331492694249045e-16,35640290112703396,12567374905948004,4.558780089021295e-16,Yes,NA,NA,NA,NA,1.5428658350913338e-11,NA,NA,NA,NA,1.5410894782519335e-11,NA,NA,NA,1.5441314893394065e-11,NA,NA,1.619315792567022e-11,NA,1.568334351276235e-11,NA,1.5515921880648875e-11
sp|Q96KG9|SCYL1_HUMAN,6,63,11.696928413520148,66722146757571.34,5704245114507.935,9.176008499795144e-9,400332880545428.06,359367442213999.9,1.764306659414129e-8,Yes,0.022612006723064404,NA,0.034014873417147595,0.005384723411601566,3.023332847085225e-5,1.4237597767419174e-9,NA,NA,NA,NA,5.691862810983661e-4,NA,NA,NA,3.6454920853135064e-5,NA,NA,3.383875930134117e-4,NA,0.0028802116244396325,NA
sp|Q96KN2|CNDP1_HUMAN,6,63,26.37047906511193,699514839539666.25,26526436543396.832,1.8728139113989342e-15,4197089037237997.5,1671165502234000.5,6.143839531187777e-15,Yes,NA,NA,NA,NA,NA,1.6557311077747272e-11,NA,NA,NA,NA,1.560962470392724e-11,NA,NA,NA,1.58771884528619e-11,NA,NA,2.094835416244223e-11,NA,1.8333667917147523e-11,1.8577472893355207e-11
sp|Q96KP1|EXOC2_HUMAN,6,63,20.449071400202833,164830506624238.16,8060537488396.819,3.996937255221209e-13,988983039745429,507813861768999.6,1.071333181981797e-12,Yes,NA,NA,NA,0.00976656182214286,9.668991243538816e-5,3.4495184486615926e-11,NA,NA,NA,0.016667263893364037,9.653354005045856e-9,NA,NA,0.0085622701078919,3.9186861533480055e-9,0.01531282164006198,1.679057624914826e-4,5.0435544629579e-11,NA,3.341422682290318e-5,0.00401010515066047
sp|Q96KP4|CNDP2_HUMAN,6,63,29.568547700744883,653218657175714200,22091671995079368,1.4473953825738816e-16,3919311943054285e3,1.3917753356900001e+18,5.305960797675032e-16,Yes,NA,NA,NA,NA,NA,1.5382695117693856e-11,NA,NA,NA,NA,1.5419776566716337e-11,NA,NA,NA,1.5420220655926187e-11,NA,NA,1.5905610162292305e-11,NA,2.5473512188511904e-11,1.5998646851755893e-11
sp|Q96L92|SNX27_HUMAN,6,63,5.676765316883628,84190816723904.8,14830772812380.941,9.182306357817795e-5,505144900343428.8,934338687179999.25,1.2952552885382615e-4,Yes,NA,NA,NA,NA,NA,0.001709720772736123,NA,NA,NA,NA,6.16979403068596e-5,NA,NA,NA,0.0031172626085460564,NA,NA,0.007744172685127615,NA,NA,NA
sp|Q96LT7|CI072_HUMAN,6,63,1.0407851160847912,16325609571.428576,15685859952.380941,0.4077073766774667,97953657428.57146,988209176999.9993,0.4230482305117714,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96MM6|HS12B_HUMAN,6,63,5.607749391448416,946432313090473.9,168772219838094.72,1.0354608202813757e-4,5678593878542843,10632649849799968,1.4565926336770638e-4,Yes,4.726857256480699e-4,5.633387009489343e-4,8.598350105796237e-4,0.0014519430742129247,0.0016665673668554426,3.9165543187935636e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96MZ0|GD1L1_HUMAN,6,63,76.7123538756021,6464733821157137,84272395442857.17,4.6492834867569135e-27,38788402926942824,5309160912900002,6.809309451178427e-26,Yes,NA,NA,0.0011511186424356668,6.932167062601025e-10,1.538291716229878e-11,1.5325629654228123e-11,NA,1.0960300278473056e-7,1.541244909475381e-11,1.5324519431203498e-11,1.5322076940549323e-11,2.1577486001289614e-6,1.614630651403104e-11,1.5329626457116774e-11,1.5322298985154248e-11,0.007230786520829646,3.998262854132406e-7,6.529765617102612e-11,NA,1.1693005916979526e-4,NA
sp|Q96N66|MBOA7_HUMAN,6,63,5.878570440426946,160262729387809.53,27262194271873.016,6.474948705152155e-5,961576376326857.1,1717518239128e3,9.209952595943655e-5,Yes,NA,NA,NA,NA,NA,0.015498348001000473,NA,NA,NA,NA,0.042189160006842696,NA,NA,NA,0.013697000915855129,NA,0.005505532320801199,4.001505570327968e-5,NA,0.005496544865127739,NA
sp|Q96NN9|AIFM3_HUMAN,6,63,3.860929441545303,8728050098904.734,2260608548031.7427,0.002417455408964189,52368300593428.41,142418338525999.78,0.0030401935114377087,Yes,NA,NA,NA,NA,NA,7.49547244811799e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96NW7|LRRC7_HUMAN,6,63,3.2152055630881304,4781164423952.413,1487047820158.7258,0.008092072173722823,28686986543714.477,93684012669999.73,0.00970224556355878,Yes,NA,NA,NA,NA,NA,NA,NA,0.03037943325506265,0.030379433255062538,0.03037943325506265,0.03037943325506265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96P47|AGAP3_HUMAN,6,63,14.97308481883766,3547703394161901.5,236938709496825.28,1.475626755228297e-10,21286220364971408,14927138698299992,3.285013452911867e-10,Yes,NA,NA,0.007468352623662633,2.0414437576421474e-4,5.46645870203033e-6,5.7895980232203215e-9,NA,NA,0.0029096969504310843,1.0104919359099629e-4,1.292612974435059e-7,NA,NA,0.0050937807289517245,1.1396944046504487e-5,NA,NA,0.0062690557540791,NA,NA,NA
sp|Q96P70|IPO9_HUMAN,6,63,27.489003062379812,599073560025142.9,21793207948126.99,7.470395556900223e-16,3594441360150857,1372972100732000.2,2.5578166442585666e-15,Yes,0.020515203887731426,0.0018374943486895168,0.046614108482072814,1.9903205424887105e-6,7.69055186200518e-9,1.5346057757881226e-11,NA,NA,NA,0.0026442731705782485,3.1649249887522046e-10,NA,NA,0.027952361372383105,6.987513456735428e-9,NA,9.660948399975444e-4,1.0496925550995684e-10,NA,1.1048691668125166e-5,0.001697378267513261
sp|Q96PE3|INP4A_HUMAN,6,63,16.929586244821284,341027483162237.94,20143875829603.18,1.573517078930079e-11,2046164898973427.8,1269064177265000.2,3.7629185770351345e-11,Yes,NA,0.04108496552595975,0.007299033131871413,0.001754740609674621,5.401334168486649e-6,2.77461387199196e-11,NA,NA,NA,0.001977163176006047,8.595425371460408e-9,NA,NA,NA,3.175126971899367e-6,NA,NA,3.175596846383133e-5,NA,1.6349074303079192e-4,0.028383950691568516
sp|Q96PE5|OPALI_HUMAN,6,63,5.204756330480477,1164694081975809.2,223774948916444.38,2.1028988015709424e-4,6988164491854855,14097821781735996,2.877502562185362e-4,Yes,NA,NA,NA,NA,NA,0.01136058026112663,NA,NA,NA,NA,0.003990450766499287,NA,NA,NA,0.0012107265814930157,NA,NA,1.0078954301784293e-4,NA,0.029910488611468833,NA
sp|Q96PE7|MCEE_HUMAN,6,63,1.2802931508869901,2226901496333.345,1739368436666.667,0.2792357803501354,13361408978000.072,109580211510000.02,0.29412963649406904,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96PU5|NED4L_HUMAN,6,63,2.6342439786863054,167228309806.1903,63482468275.238075,0.024178784521623142,1003369858837.1418,3999395501339.9985,0.02794987138243521,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045399346998727386,0.045399346998727386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96PU8|QKI_HUMAN,6,63,8.374634005334789,815669529239286,97397632985476.17,1.0985075707675909e-6,4894017175435716,6136050878084999,1.8136632546491887e-6,Yes,NA,NA,NA,NA,NA,9.451508344737736e-5,NA,NA,0.006565431236500885,NA,NA,NA,NA,NA,0.049159070031169594,NA,NA,5.516213604952469e-4,NA,4.741960580312288e-6,1.1867852035551962e-4
sp|Q96PV0|SYGP1_HUMAN;sp|Q86YV0|RASL3_HUMAN,6,63,34.48147689963224,52556642099495e3,1524199275236251.2,4.0741696635825466e-18,31533985259697e4,96024554339883820,1.7417644329924827e-17,Yes,3.765703956404298e-5,NA,0.004615539481532371,8.582170495119446e-5,8.30288165331039e-5,7.993984647036712e-5,0.0327574049134971,2.363920170722622e-11,1.5462853220071793e-11,1.5460188684812692e-11,1.5456413926528967e-11,2.9766007271225803e-6,3.039947649163821e-8,2.9320733618831696e-8,2.8132360552213242e-08,NA,NA,NA,NA,NA,NA
sp|Q96PY5|FMNL2_HUMAN,6,63,9.428963191588304,12204538778112238,1294366997741603.2,2.234922154916595e-7,73227232668673420,81545120857721008,3.911433228244538e-7,Yes,NA,NA,NA,NA,NA,1.9314420722671422e-4,NA,NA,NA,NA,2.603250412704927e-4,NA,NA,NA,1.96803825899039e-4,NA,NA,3.0207442466179124e-5,NA,1.6272799363559187e-7,1.3827429429236204e-6
sp|Q96Q05|TPPC9_HUMAN,6,63,5.791010600644318,27325459303238.094,4718599427222.222,7.531895182111186e-5,163952755819428.56,297271763914999.94,1.0683564018740658e-4,Yes,NA,NA,NA,NA,NA,0.022929380577760394,NA,NA,NA,0.030532171702742805,0.0012368443689413366,NA,NA,NA,0.004285534881765973,NA,0.025152461220767086,9.742629031379568e-4,NA,NA,NA
sp|Q96QE2|MYCT_HUMAN,6,63,4.143382725236241,13871256109333.338,3347809514396.826,0.0014336132053938005,83227536656000.03,210911999407000.06,0.0018391827417059612,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004147530978272362,NA,0.0065853658059095155,0.023477367191978793
sp|Q96QK1|VPS35_HUMAN,6,63,4.504373396947698,23536925663364900,5225349585652523,7.401564144636793e-4,1.4122155398018941e+17,329197023896108900,9.686270990480214e-4,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014686411496737772,0.020059611110152975,NA,NA,NA,NA,NA,0.041127445102426274,NA,NA,NA,NA
sp|Q96QR8|PURB_HUMAN,6,63,1.935549530341578,47405589130904.664,24492056848857.14,0.08872564835260176,284433534785428,1542999581477999.8,0.09794057324461378,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96RD7|PANX1_HUMAN,6,63,5.441052669550141,35379315419142.82,6502292399619.05,1.386086041375659e-4,212275892514856.94,409644421176000.1,1.9259234555837006e-4,Yes,NA,NA,NA,0.012563028324509617,NA,NA,NA,NA,0.030345963427632294,NA,NA,NA,0.009960803748369162,NA,NA,NA,NA,0.04149256573529814,NA,2.4324208462922492e-4,0.016973184845933686
sp|Q96RF0|SNX18_HUMAN,6,63,1.270713933214449,8387289254909.523,6600454308148.412,0.28365732649571634,50323735529457.14,415828621413349.94,0.29847888497882014,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96RL7|VP13A_HUMAN,6,63,10.527624184162692,29594999901285.668,2811175568539.6826,4.58317729035352e-8,177569999407714,177104060818000,8.390613448428305e-8,Yes,NA,NA,NA,0.006098915182388032,NA,3.4826771054818906e-6,NA,NA,4.072376685069212e-4,NA,1.4149247662409437e-7,NA,NA,NA,4.640545972145471e-4,NA,NA,0.0013501693525450609,NA,NA,1.337278229757155e-4
sp|Q96RP9|EFGM_HUMAN,6,63,21.82377020915325,149503266780476.3,6850478416317.46,1.059459710475481e-13,897019600682857.9,431580140228000,2.9752350218031625e-13,Yes,0.003643515261551822,7.363854951702997e-6,NA,NA,NA,NA,NA,0.0010665867015767772,6.357720688798807e-7,1.3254561526121478e-7,1.317481286511324e-6,1.7425734269993498e-6,6.211579028914116e-10,1.390144666046922e-10,1.2930173598491024e-9,NA,NA,NA,NA,NA,NA
sp|Q96RQ3|MCCA_HUMAN,6,63,15.566345506203682,725786531304570.9,46625364380825.414,7.363107996845697e-11,4354719187827425,2937397955992001,1.6707541570307395e-10,Yes,NA,2.591295379272829e-6,NA,NA,NA,NA,0.005461733604229302,NA,0.007512285718868195,0.005145844159792579,0.005098906652672652,1.4911980942389214e-5,4.885290061373837e-9,2.9969393633422214e-9,2.9621339825425252e-9,NA,NA,NA,NA,NA,NA
sp|Q96RR4|KKCC2_HUMAN,6,63,15.572260109547642,994555055264284.5,63867097535476.195,7.312795987928422e-11,5967330331585707,4023627144735000.5,1.6623806903086136e-10,Yes,0.01744181344611917,0.0022190786415074992,0.005832316889488043,7.782391951649537e-6,1.4015206661888158e-8,1.2304701701992826e-10,NA,NA,NA,0.005118478863465392,7.997898666645131e-5,NA,NA,0.03591488803029308,8.566403078277274e-4,NA,0.01546003518455652,2.992081448464079e-4,NA,NA,NA
sp|Q96RS6|NUDC1_HUMAN,6,63,3.7828334098722576,3895671738238.0913,1029829050380.9535,0.002795243502172508,23374030429428.547,64879230174000.07,0.0034937690323193337,Yes,0.015388818214631783,0.010167477406124337,0.007183158624154529,0.014263742923280032,0.007498960424652701,0.007183158624154529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96RT1|ERBIN_HUMAN,6,63,2.2821433219135474,18368410241285.68,8048754022111.112,0.0467801732235289,110210461447714.08,507071503393000.06,0.052917261728463394,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96S52|PIGS_HUMAN,6,63,6.669491752918889,18466079944904.81,2768738702888.892,1.6948498167517774e-5,110796479669428.86,174430538282000.2,2.5356477463720385e-5,Yes,NA,NA,NA,NA,NA,0.005137674240219048,NA,0.02404383613362948,NA,NA,NA,NA,NA,NA,NA,0.03903115939603674,6.944803429087543e-4,5.211185489684134e-6,NA,NA,NA
sp|Q96S66|CLCC1_HUMAN,6,63,1.1152036066354065,204617324809.52365,183479791126.98404,0.36373141728696445,1227703948857.1418,11559226840999.994,0.3788301695527044,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96S97|MYADM_HUMAN,6,63,2.4856813567976848,385677609427809.25,155159714407111.12,0.03196617076909088,2314065656566855.5,9775062007648e3,0.03648338878605041,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030114035315826237,NA,NA,NA,0.0397041295783056,NA,NA,NA,NA,NA,NA
sp|Q96SB3|NEB2_HUMAN,6,63,17.064917303348988,266415868132999.9,15611905021111.11,1.3553510007941819e-11,1598495208797999.5,983550016329999.9,3.2539054222988165e-11,Yes,5.490787494597527e-4,NA,NA,NA,0.039001483022303884,0.013886387390682486,0.039286195705972915,2.8601748313095143e-6,7.654524791789186e-9,3.032112338985371e-9,6.973682742383858e-10,NA,0.0012005094747169487,5.438619436251013e-4,1.4643172285533357e-4,NA,NA,NA,NA,NA,NA
sp|Q96SW2|CRBN_HUMAN,6,63,4.3015231032753185,7901255046476.198,1836850542650.7944,0.0010720949992369677,47407530278857.19,115721584187000.05,0.0013899545924033706,Yes,NA,NA,NA,NA,0.013662608788939878,0.001279249965914775,NA,NA,NA,NA,0.03590735801586775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96SZ5|AEDO_HUMAN,6,63,20.58529924302624,243993136959904.75,11852785528126.984,3.4954648412682315e-13,1463958821759428.5,746725488272000,9.435289135028267e-13,Yes,NA,NA,NA,NA,NA,4.561540034586642e-11,NA,NA,NA,NA,1.6488055365471155e-10,NA,NA,NA,8.798417550082149e-11,NA,NA,1.0873957290158387e-10,NA,1.3260581521734593e-10,6.272401487095181e-10
sp|Q96T76|MMS19_HUMAN,6,63,33.96907908684365,666752396875809.1,19628215271047.63,5.805496586531956e-18,4000514381254854.5,1236577562076000.5,2.437671474811292e-17,Yes,NA,NA,NA,0.024158332159701423,1.1902222207815782e-8,1.5353163185238827e-11,NA,NA,NA,2.1516275485511382e-4,5.4633741974896566e-11,NA,NA,1.7426381656049372e-4,4.6430304045941284e-11,0.014739628910038882,5.942218384014097e-9,1.5351608873004352e-11,0.003116871214129402,9.214949914237991e-10,0.0035210735685259342
sp|Q96TA1|NIBL1_HUMAN,6,63,0.9340500657839408,3753029302999.998,4018017278174.6025,0.4770714471837908,22518175817999.99,253135088524999.97,0.4908624201107844,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96TC7|RMD3_HUMAN,6,63,15.815056590249267,1368604686516332.5,86538083421095.2,5.5256962421231525e-11,8211628119097995,5451899255528998,1.2679277509099676e-10,Yes,0.01671172110675323,2.5051786802243736e-4,0.007417547856217732,NA,NA,5.600568423687058e-4,NA,NA,0.004862057240850204,4.910006798808375e-6,NA,NA,5.6725467687868125e-5,3.0456210553531093e-8,NA,0.002017064529194479,1.7035782999830218e-6,NA,NA,1.3107637191012156e-4,7.595599138543463e-8
sp|Q99250|SCN2A_HUMAN;sp|Q9NY46|SCN3A_HUMAN,6,63,43.15147875732421,5872353433380955,136086956982539.69,1.7332735610027486e-20,35234120600285732,85734782899e5,9.699360823088508e-20,Yes,NA,NA,NA,5.9091055721771646e-5,9.366485365092103e-11,1.5328294189487224e-11,NA,NA,0.011216899382561318,3.955011618206328e-8,1.5360268612596428e-11,NA,0.019132076100392026,8.222021818937719e-8,1.537225902126238e-11,0.005783409190547983,1.6562158866584298e-8,1.5352719096028977e-11,0.017572251081151236,5.811644832043328e-9,0.0025135074267021995
sp|Q99259|DCE1_HUMAN,6,63,8.738406502010427,380175218583571.56,43506240925746.06,6.28946563595842e-7,2281051311501429.5,2740893178322002,1.054907085570889e-6,Yes,NA,NA,NA,NA,NA,8.356834643852284e-5,NA,NA,NA,0.023587673742275217,1.819833321814457e-7,NA,NA,NA,7.33861166705152e-5,NA,NA,3.5995780463127236e-4,NA,3.134288210916436e-4,0.025043188173481612
sp|Q99426|TBCB_HUMAN,6,63,3.349340070865035,1862668105761906.8,556129884201586.94,0.006288397371117761,11176008634571440,35036182704699976,0.007623280931877808,Yes,NA,NA,NA,NA,NA,0.01120222058587661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03480461704509197,NA,NA,NA
sp|Q99436|PSB7_HUMAN,6,63,54.72840608263067,5636610111804805,102992404041412.67,3.9928365566728616e-23,33819660670828828,6488521454608998,3.1419210025644294e-22,Yes,NA,NA,NA,0.015459882708963701,1.554789630375808e-11,1.5322965118969023e-11,NA,NA,NA,7.499856291559581e-11,1.5330070546326624e-11,NA,NA,2.845520485905695e-10,1.5334955527634975e-11,NA,1.9849144550221354e-10,1.5335399616844825e-11,1.7257045226148904e-7,1.5428880395518263e-11,0.0064299977151280885
sp|Q99447|PCY2_HUMAN,6,63,12.101135285853484,689235091130475.75,56956233844952.38,5.355639354848319e-9,4135410546782854.5,3588242732232e3,1.0500219963625458e-8,Yes,NA,NA,NA,NA,NA,3.214149516539422e-7,NA,NA,NA,NA,7.177515071177254e-7,NA,NA,NA,1.904198831947923e-7,NA,NA,3.2190438853385572e-6,NA,5.153580591610307e-6,1.6510519729173723e-8
sp|Q99460|PSMD1_HUMAN,6,63,28.8821360612202,3775873125314285.5,130733859757143.05,2.4649398823160194e-16,22655238751885712,8236233164700012,8.824773075753609e-16,Yes,1.468328712738165e-4,2.346867407353459e-4,0.02480130536031544,0.0470438015952106,NA,1.5354051363658527e-11,NA,NA,NA,3.528586598514627e-4,3.5959946365071715e-7,NA,NA,5.571723410802143e-4,2.1440939901307132e-7,NA,0.04792830117585989,6.669194085873187e-10,NA,2.6559587862351464e-10,1.5358270211152103e-11
sp|Q99471|PFD5_HUMAN,6,63,45.13829669830836,963663761980951.9,21349138812698.418,5.605878102715263e-21,5781982571885711,1344995745200000.2,3.358041658006149e-20,Yes,NA,NA,NA,NA,0.0031415002595068797,1.5431322886172438e-11,NA,NA,NA,0.035284067709575706,1.5356715898917628e-11,NA,NA,NA,1.5336731884474375e-11,NA,NA,1.533029259093155e-11,NA,1.533029259093155e-11,1.5322298985154248e-11
sp|Q99490|AGAP2_HUMAN,6,63,5.127299249842661,10290693200952.373,2007039710285.714,2.4128756038165075e-4,61744159205714.24,126443501747999.98,3.291360170803177e-4,Yes,NA,NA,0.0066825152956153655,0.0055197772885347,0.0018056349176641673,3.609410225186016e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q99497|PARK7_HUMAN,6,63,173.42912237843134,6000675223811429e3,34600159082380896,3.291784701581249e-37,3600405134286858e4,2179810022189996500,3.358717657180068e-35,Yes,NA,NA,NA,0.0011757976689905636,0.00230203923324912,1.5322076940549323e-11,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,1.5322076940549323e-11,NA,NA,1.5322076940549323e-11,NA,1.5322076940549323e-11,1.5322076940549323e-11
sp|Q99523|SORT_HUMAN,6,63,6.547015163874164,608783546049237.6,92986426762603.22,2.0795469689477822e-5,3652701276295425.5,5858144886044003,3.082563327820417e-5,Yes,NA,NA,0.03688107658462858,NA,NA,NA,NA,NA,NA,NA,0.004711421225500723,NA,NA,NA,0.004544422209600274,NA,0.011969308816120683,7.209110683636943e-6,NA,0.002642425865422293,NA
