Protein.IDs,LFQ_A1,LFQ_A2,LFQ_A3,LFQ_A4,LFQ_A5,LFQ_A6,LFQ_A7,LFQ_B1,LFQ_B2,LFQ_B3,LFQ_B4,LFQ_B5,LFQ_B6,LFQ_B7,LFQ_C1,LFQ_C2,LFQ_C3,LFQ_C4,LFQ_C5,LFQ_C6,LFQ_C7,LFQ_D1,LFQ_D2,LFQ_D3,LFQ_D4,LFQ_D5,LFQ_D6,LFQ_D7,LFQ_E1,LFQ_E2,LFQ_E3,LFQ_E4,LFQ_E5,LFQ_E6,LFQ_E7,LFQ_F1,LFQ_F2,LFQ_F3,LFQ_F4,LFQ_F5,LFQ_F6,LFQ_F7,LFQ_G1,LFQ_G2,LFQ_G3,LFQ_G4,LFQ_G5,LFQ_G6,LFQ_G7,LFQ_H1,LFQ_H2,LFQ_H3,LFQ_H4,LFQ_H5,LFQ_H6,LFQ_H7,LFQ_I1,LFQ_I2,LFQ_I3,LFQ_I4,LFQ_I5,LFQ_I6,LFQ_I7,LFQ_J1,LFQ_J2,LFQ_J3,LFQ_J4,LFQ_J5,LFQ_J6,LFQ_J7
sp|Q16543|CDC37_HUMAN,24934000,42219000,38575000,39660000,43523000,49508000,171560000,49533000,51935000,45123000,33291000,55322000,35883000,110110000,27775000,28553000,35316000,43681000,48637000,30012000,116040000,50962000,54089000,44148000,45895000,56967000,40985000,113160000,42439000,45376000,31726000,61030000,66814000,37923000,150180000,61805000,53083000,44820000,41022000,53091000,39601000,112940000,41263000,38033000,28697000,43169000,42236000,53917000,126520000,37695000,39081000,38420000,55592000,38448000,30547000,97043000,44510000,59736000,55921000,35063000,66651000,42710000,94806000,25295000,37538000,21857000,48849000,47151000,45490000,114030000
sp|Q16555|DPYL2_HUMAN,3546200000,5735600000,5380400000,5733900000,7348400000,6709900000,17854000000,4709500000,5411100000,5791300000,6772300000,8333900000,9406400000,24612000000,3491500000,5740700000,5721400000,6146400000,7964500000,6832400000,20377000000,3806900000,4768700000,5304500000,6131200000,7128000000,7466000000,22991000000,4452100000,6330600000,7272600000,8174000000,9747100000,10372000000,25724000000,3563900000,5078100000,5102800000,6574300000,8405300000,7420600000,26820000000,4057600000,5857100000,6981900000,7793900000,8656200000,9517900000,29480000000,5069800000,8200400000,7336000000,7443400000,9400500000,9552600000,22198000000,4235100000,6445200000,6374600000,8639500000,12349000000,12917000000,29992000000,4706400000,8262600000,6657200000,8920600000,7948800000,7143400000,21432000000
sp|Q16563|SYPL1_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10526000,0
sp|Q16566|KCC4_HUMAN,12850000,9629800,13102000,11057000,12346000,0,0,12905000,10078000,0,8857200,0,0,0,14908000,10352000,13925000,0,0,0,0,0,9649200,0,0,0,0,0,0,0,0,8641300,0,7569700,0,0,8496400,7785400,0,0,0,0,13067000,13960000,11662000,10074000,0,8472300,9445200,8135100,9465700,7666800,0,0,0,0,13867000,0,10117000,10679000,10755000,0,0,11274000,0,0,6081200,9085100,0,0
sp|Q16568|CART_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049800,0,0,0,0,0,0,0,0
sp|Q16576|RBBP7_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4684100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|Q16620|NTRK2_HUMAN;sp|Q16288|NTRK3_HUMAN,20713000,23554000,10579000,15570000,17115000,9602200,0,16449000,11782000,20159000,26608000,20512000,14667000,12847000,25148000,28563000,36672000,10814000,45207000,43423000,17302000,0,15560000,20029000,26185000,24616000,37431000,0,19019000,20839000,16424000,25022000,24380000,0,0,15998000,37715000,33098000,27194000,33048000,34303000,14854000,31307000,31983000,43167000,39599000,44182000,50466000,0,29552000,29565000,25489000,25788000,39587000,43943000,10950000,17109000,29855000,43433000,35765000,39317000,24599000,35492000,0,0,29309000,30457000,31594000,10368000,46629000
sp|Q16623|STX1A_HUMAN,452070000,571050000,637920000,980060000,950140000,624570000,75844000,487850000,400540000,444010000,606140000,563200000,570790000,363190000,598760000,596060000,593550000,895520000,844610000,646750000,114970000,232940000,280760000,243550000,265610000,237820000,224130000,90679000,462840000,477270000,387980000,633660000,546470000,605580000,103240000,217610000,338120000,287740000,239130000,218310000,264700000,92261000,625380000,656860000,672430000,785080000,729780000,682940000,179050000,336920000,466550000,363310000,303770000,285370000,243530000,152050000,460260000,527250000,558190000,748070000,626400000,549770000,176260000,317510000,367500000,453920000,440250000,433820000,445920000,48637000
sp|Q16629|SRSF7_HUMAN,58471000,0,0,0,11899000,22147000,0,31148000,0,0,10009000,18594000,26997000,0,103170000,0,0,0,0,21619000,0,61263000,0,0,17017000,27015000,117520000,9505100,51543000,0,0,0,14190000,58184000,10172000,48680000,0,6333100,9833000,18699000,54916000,13900000,19765000,0,0,0,13031000,29446000,0,28825000,0,0,0,0,22631000,12761000,47691000,0,0,0,13663000,49047000,11418000,75616000,0,0,0,15099000,78532000,0
sp|Q16630|CPSF6_HUMAN,25630000,2999200,3063300,7821000,20670000,25460000,5459300,2558400,2658300,4268100,4088800,8448700,28774000,10074000,10141000,2052600,3649600,11944000,35537000,58349000,6068300,4329500,2611200,2256500,12517000,21138000,36642000,29694000,14071000,3406100,2481300,6355200,27417000,40833000,4918500,4209900,2251700,0,3886700,7065000,36035000,12137000,5355400,2209400,4672400,5236500,24875000,46519000,15468000,1775300,1959500,1926500,2383000,4086900,5575600,8625500,4584500,1842100,1759500,14095000,12706000,57954000,13959000,5408300,2078300,2140600,9136200,28230000,57521000,6222000
sp|Q16643|DREB_HUMAN,55616000,76157000,56044000,37766000,46832000,105060000,79117000,53284000,80373000,60574000,36122000,38305000,45883000,61906000,37736000,61428000,49558000,36214000,26089000,40337000,72637000,52868000,75278000,71901000,42498000,38301000,30146000,25360000,45419000,66889000,48724000,39748000,37507000,51157000,56211000,72425000,77600000,53347000,40073000,39564000,57299000,38919000,58441000,76580000,54066000,42653000,29955000,48224000,43057000,54640000,65102000,51581000,32467000,28765000,33744000,40173000,61328000,93795000,97893000,50413000,52239000,47922000,34368000,61477000,57318000,46082000,37242000,33416000,40955000,53397000
sp|Q16650|TBR1_HUMAN,5139800,0,0,0,0,0,0,0,0,0,4648600,0,0,0,7601000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5842600,0,0,0
sp|Q16653|MOG_HUMAN,948910000,961900000,509570000,454060000,345190000,291820000,5587500,1180800000,1155900000,1381400000,1319900000,1071300000,889690000,37453000,980720000,977980000,638070000,970170000,899580000,554270000,7834800,1965100000,2470500000,2401100000,2084300000,1824500000,1223800000,2681900,1792000000,1443100000,1405400000,1270900000,1335100000,1024300000,6817100,1325700000,1484000000,1702200000,1416900000,1198000000,1120900000,26678000,580170000,438140000,456280000,525470000,595530000,396920000,5528000,1335400000,1001100000,1325200000,1627100000,1670300000,1778000000,70298000,1605700000,1056000000,797640000,890200000,1436200000,1325100000,7649700,1474700000,1316900000,1329200000,1029300000,1462700000,1090100000,3178500
sp|Q16658|FSCN1_HUMAN,258680000,385930000,343790000,326520000,405250000,381180000,1101700000,498870000,486770000,477530000,498390000,464500000,526170000,888170000,179500000,266770000,243020000,259240000,316860000,225140000,1024700000,494730000,451020000,492820000,440830000,431750000,347700000,816830000,473300000,501200000,451050000,550730000,566900000,547270000,1488200000,603920000,470960000,487790000,437910000,487350000,442580000,646910000,284430000,300820000,320450000,359750000,354150000,310300000,1048200000,470070000,447320000,458920000,446280000,480280000,471270000,877710000,463090000,397360000,407720000,473320000,608130000,434220000,999500000,331340000,385840000,314370000,359480000,366450000,339480000,1033600000
sp|Q16666|IF16_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922900,0,0,0,0,0,0
sp|Q16698|DECR_HUMAN,112360000,155700000,197190000,119250000,98692000,132420000,11922000,91039000,105280000,126390000,98141000,93694000,153840000,52750000,129150000,157380000,152670000,128590000,82387000,127790000,0,74092000,84159000,111800000,106780000,101850000,198730000,54394000,108820000,114210000,213530000,132790000,166900000,302270000,38948000,86898000,124230000,120570000,102950000,80514000,334990000,43711000,77169000,116810000,145330000,115850000,95324000,254810000,40500000,77914000,94614000,145560000,87485000,102980000,192530000,50619000,69653000,93452000,115920000,80225000,166710000,291960000,49813000,97929000,186160000,197560000,151750000,138390000,215250000,22753000
sp|Q16718|NDUA5_HUMAN,323070000,444160000,503990000,177960000,54933000,24782000,0,191300000,302970000,309210000,137670000,48901000,41555000,0,179650000,396020000,401030000,215550000,83356000,39562000,0,156900000,252700000,258300000,161500000,62172000,34190000,0,198650000,431990000,276630000,150040000,54356000,30746000,0,158620000,207490000,308960000,223650000,103830000,55564000,0,219210000,377540000,387670000,201670000,93623000,29481000,0,156940000,203740000,193700000,171800000,114980000,50401000,0,204540000,259320000,323060000,156270000,56054000,41207000,0,211830000,287930000,368590000,203380000,63015000,44257000,0
sp|Q16720|AT2B3_HUMAN,132670000,189890000,202140000,282770000,370210000,203310000,4492400,123460000,132790000,136560000,198310000,211770000,172010000,0,123260000,122480000,131330000,224060000,243170000,195470000,7725300,105520000,124830000,115900000,116980000,120280000,127500000,8719500,87561000,106350000,94661000,116440000,121920000,118400000,0,130120000,153690000,120060000,100750000,120710000,119180000,0,121060000,151850000,113800000,151780000,184320000,154420000,3573300,88121000,107030000,93223000,63964000,60926000,50174000,0,100810000,185360000,119600000,153940000,215160000,168630000,7199900,109990000,140680000,147470000,168730000,261710000,236980000,15684000
sp|Q16762|THTR_HUMAN,0,15693000,13011000,0,11573000,16861000,15521000,6757200,0,13268000,12867000,8422800,15166000,41759000,14502000,0,12876000,0,14130000,11675000,62960000,0,12881000,11834000,0,0,0,63643000,0,0,7659400,9218500,0,8029000,86910000,0,0,11664000,9865800,11923000,0,18413000,0,12066000,5484600,0,7686500,9660100,36730000,11997000,9254200,15615000,0,8126900,12070000,110960000,0,0,6790300,0,0,0,12978000,0,0,0,7643200,6552900,11817000,50345000
sp|Q16773|KAT1_HUMAN,17818000,15573000,16710000,15727000,8608300,7577900,27506000,13901000,19628000,17723000,19484000,14993000,11582000,12133000,22533000,24113000,17097000,18348000,19295000,13280000,44359000,24612000,17050000,16027000,19930000,27844000,21620000,28646000,31639000,20856000,19523000,17746000,26658000,19071000,30770000,15780000,18820000,17546000,14776000,14884000,11141000,26526000,14213000,11311000,14729000,19925000,17543000,12190000,20071000,24579000,18688000,19494000,19556000,15925000,15782000,23616000,19832000,17329000,16537000,16186000,11847000,16093000,29091000,0,0,0,15397000,16096000,8774900,40472000
sp|Q16774|KGUA_HUMAN,54663000,53144000,45579000,36804000,46697000,19571000,4103300,55858000,68655000,58851000,51948000,43024000,22199000,0,79990000,61321000,62115000,57895000,33787000,26163000,16829000,63207000,53911000,58642000,51201000,36142000,24360000,0,49478000,41880000,47455000,37137000,24243000,22293000,0,44749000,33062000,42685000,36306000,22629000,21095000,0,49042000,39085000,57188000,35943000,27454000,17678000,0,32104000,49641000,28938000,35463000,34923000,19790000,0,57094000,43619000,37451000,29968000,18434000,19925000,0,47892000,48191000,40528000,34905000,25193000,34612000,19273000
sp|Q16775|GLO2_HUMAN,37002000,84034000,79978000,73914000,84949000,73894000,157600000,67485000,69966000,73574000,65190000,80584000,89546000,287910000,47589000,55965000,53511000,58773000,67824000,41896000,228400000,36464000,40721000,32640000,45809000,46290000,57477000,215190000,18829000,53113000,41261000,58768000,70599000,68281000,237630000,34959000,43342000,35471000,41144000,59302000,54320000,228960000,38477000,57819000,54641000,58846000,62086000,55293000,257830000,45872000,53970000,42529000,45728000,54555000,67694000,230930000,33503000,42792000,47833000,48143000,77502000,76442000,261290000,29170000,56097000,65690000,57101000,59808000,47898000,210720000
sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN,3663800000,256330000,74914000,99191000,139350000,151460000,55730000,2265100000,119900000,150650000,251390000,322800000,784270000,84351000,3544500000,182640000,89339000,102190000,164960000,245960000,28764000,3102500000,231780000,64001000,123560000,190520000,389380000,55099000,2849600000,233370000,31301000,86760000,139550000,291000000,21429000,2933800000,243990000,134040000,225970000,215150000,848690000,100400000,1778600000,114090000,108660000,99145000,137240000,228990000,29920000,2580400000,233280000,91503000,181430000,289350000,455760000,49079000,3002200000,230970000,52077000,73673000,139560000,269080000,39476000,1921600000,180610000,26205000,38412000,42133000,73868000,0
sp|Q16795|NDUA9_HUMAN,411840000,597450000,970410000,358200000,76704000,39337000,1271800,336300000,445950000,453520000,207420000,64952000,42478000,0,372370000,527580000,595270000,298540000,77557000,44176000,0,261060000,365920000,370230000,177820000,85974000,50710000,834190,366870000,561350000,490240000,265920000,71393000,43406000,1290100,307950000,459190000,563670000,370470000,142570000,88334000,0,403190000,566580000,672960000,298980000,71135000,45376000,0,247160000,396200000,354190000,204970000,111940000,69040000,0,374260000,488580000,613010000,240540000,82830000,38427000,1397100,356940000,577890000,724080000,284420000,92104000,51179000,0
sp|Q16798|MAON_HUMAN,261060000,316980000,387090000,173610000,29863000,14698000,88557000,277890000,380660000,441420000,188030000,50067000,38664000,195450000,239160000,405650000,523170000,250530000,105110000,70553000,261680000,189340000,332570000,296420000,160070000,58459000,56211000,278640000,248610000,521570000,312770000,134390000,59262000,43418000,203300000,151420000,254810000,260080000,118830000,28273000,26446000,200940000,367350000,457540000,462350000,201990000,74011000,54197000,213420000,210510000,318500000,264150000,133600000,64652000,38996000,132000000,195830000,304660000,335470000,180000000,63419000,79699000,332960000,149480000,331510000,398800000,184230000,41786000,23929000,167150000
sp|Q16799|RTN1_HUMAN,252260000,230950000,224600000,252500000,192520000,269460000,226920000,188790000,222720000,230950000,209880000,176150000,142780000,291920000,276700000,307690000,263560000,339710000,240750000,222080000,260290000,213420000,230090000,247190000,226630000,173900000,160480000,245370000,234310000,233780000,384000000,219790000,188390000,212190000,327360000,256790000,235480000,199740000,208220000,184900000,185410000,273650000,285690000,309900000,292040000,284390000,177750000,187440000,364200000,171680000,219230000,204410000,193110000,152410000,127800000,185950000,243970000,342180000,293650000,405600000,270090000,191930000,401450000,296120000,242610000,244220000,318700000,219330000,299110000,184970000
sp|Q16822|PCKGM_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031400,0,0,0,0,0,0,0,0,0,0,0
sp|Q16836|HCDH_HUMAN,140990000,182260000,229050000,126080000,77076000,72567000,165540000,88933000,135350000,147630000,101850000,78148000,92605000,229110000,83681000,151180000,178230000,109100000,105310000,94735000,223920000,97653000,127270000,142260000,100480000,83878000,81265000,304730000,107920000,161690000,138670000,97569000,68065000,72499000,273540000,105700000,138600000,139220000,94364000,69351000,77058000,297320000,126540000,170330000,188940000,109080000,80746000,84175000,209850000,87494000,118010000,117390000,92110000,78249000,82082000,179190000,74516000,125420000,147900000,98040000,83171000,106560000,285740000,96666000,158090000,156130000,98430000,62416000,47382000,198170000
sp|Q16849|PTPRN_HUMAN,15395000,12954000,8685500,18345000,16226000,7343000,0,9007800,13025000,11388000,4231400,12052000,3713200,0,13124000,19018000,29553000,21386000,32626000,25414000,4881900,8922300,14382000,10609000,12542000,8640200,4593300,0,10301000,21286000,10400000,19327000,15352000,3566200,0,5459300,11392000,9099000,10531000,0,0,0,25071000,26989000,23956000,19893000,35977000,26307000,0,14314000,17098000,14084000,13505000,10927000,0,0,11523000,19775000,30177000,29481000,3217600,5860000,0,6292300,19744000,19354000,15905000,14064000,7872500,0
sp|Q16850|CP51A_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459420,0,0,0
sp|Q16851|UGPA_HUMAN,61632000,90663000,102200000,109200000,133690000,201320000,356300000,61610000,86114000,102180000,114810000,166050000,263430000,508700000,49313000,70656000,81524000,112880000,147430000,148670000,391720000,37248000,60534000,65784000,87278000,137420000,190450000,580130000,50092000,73550000,72889000,91495000,139840000,254130000,341280000,57588000,79780000,78754000,90660000,153950000,247580000,679600000,56873000,72820000,69372000,92497000,122300000,162640000,355670000,71504000,95841000,101600000,107320000,158990000,221570000,487410000,41244000,54265000,70565000,112980000,253290000,265500000,461820000,45571000,90566000,93627000,90454000,192450000,174640000,318310000
sp|Q16853|AOC3_HUMAN,0,0,0,5372700,14055000,78480000,0,0,0,0,0,0,6801300,0,6104600,0,0,4595400,10786000,54630000,0,0,0,0,0,0,10956000,0,0,0,0,0,0,5747800,0,0,0,0,0,11300000,29815000,0,0,0,0,0,0,6483000,0,0,0,0,0,0,5863000,0,0,0,0,0,5244000,0,0,0,0,0,0,0,5696800,0
sp|Q16864|VATF_HUMAN,108110000,117180000,108520000,126800000,178570000,147310000,48897000,76281000,67881000,93552000,91741000,90294000,99186000,52769000,70695000,85778000,111980000,105400000,125620000,144150000,60890000,51819000,77313000,61752000,68375000,48041000,59756000,86244000,83196000,111700000,71598000,119570000,87764000,71831000,41238000,59446000,93907000,70866000,60786000,49547000,63582000,69237000,111680000,102950000,105470000,95656000,127550000,144490000,78547000,82614000,115650000,75908000,69238000,65852000,67086000,31324000,84465000,100150000,113260000,90193000,46869000,76083000,70071000,64362000,112050000,97306000,97975000,80954000,79995000,57129000
sp|Q16880|CGT_HUMAN,10196000,0,0,6417600,0,0,0,7306700,0,0,6081100,4317400,0,0,8042900,4457300,0,4471700,4968900,0,0,20826000,15622000,13260000,26342000,17424000,5901000,0,23226000,16501000,10173000,29446000,8816200,0,0,5073700,5049100,10267000,14537000,6835200,0,0,0,0,0,2508500,5382700,0,0,8284300,0,8721900,13565000,7588600,3357100,0,10357000,0,3756500,9874000,0,0,0,8665400,0,11563000,14874000,8288700,3831300,0
sp|Q16881|TRXR1_HUMAN,15267000,25467000,29170000,27212000,18918000,25663000,86297000,41292000,44063000,45548000,46799000,35367000,38884000,27357000,13942000,18532000,21314000,28878000,30388000,22141000,91861000,46129000,51937000,40401000,48320000,43741000,29176000,48427000,26866000,28113000,24262000,27661000,20261000,16741000,74685000,45528000,41742000,42328000,54367000,39682000,30787000,0,26334000,28770000,27853000,25465000,35028000,28783000,78201000,39109000,47770000,41405000,45353000,44370000,29948000,50938000,35556000,30911000,38019000,31557000,32219000,21580000,36876000,10319000,15979000,23879000,20868000,23376000,15265000,74129000
sp|Q16890|TPD53_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5812800,0,0,0,0,7348000,0
sp|Q16891|MIC60_HUMAN,347410000,519960000,761830000,374250000,55250000,28689000,2656000,318200000,469730000,575850000,345410000,79001000,40207000,6874200,341470000,679990000,454340000,341280000,81985000,39300000,576190,243530000,457130000,476820000,279090000,112990000,52394000,5493500,205170000,284230000,445760000,244710000,88042000,25906000,2686700,275550000,443640000,542490000,358170000,202580000,89410000,7593700,351120000,616700000,662350000,330590000,77314000,30357000,0,256540000,368670000,393360000,268440000,139990000,55160000,2516900,225290000,478310000,480520000,256180000,71941000,32690000,2842900,276140000,562950000,622560000,342530000,81202000,36918000,0
sp|Q17R89|RHG44_HUMAN,24282000,14397000,15782000,18942000,13113000,4173000,0,19764000,15508000,16833000,10242000,11866000,4749000,0,14294000,17089000,22736000,14566000,14367000,9785800,0,22132000,12932000,14726000,15394000,10579000,5978300,0,31312000,18331000,11308000,16460000,10887000,5206000,0,22035000,20909000,11604000,12416000,3602900,3516800,0,31347000,21949000,15800000,12798000,14392000,6723600,0,25045000,14940000,12863000,12512000,6887900,3008100,0,24048000,17944000,19824000,15763000,4375300,3463000,0,16924000,16337000,16666000,15334000,8382400,5194700,0
sp|Q1KMD3|HNRL2_HUMAN,258070000,6159100,0,0,0,7757700,10412000,104730000,0,0,6023600,0,2567200,9453000,195800000,2567200,0,3499500,0,7751300,8274500,88173000,0,0,0,0,3438800,0,91279000,0,0,2388000,27007000,0,0,70055000,0,0,8913000,0,0,6681700,173280000,0,0,5854200,0,16811000,4106100,85885000,3097000,6598700,12716000,21863000,0,6801800,105650000,0,0,0,0,0,0,107380000,13464000,0,0,0,0,11162000
sp|Q27J81|INF2_HUMAN,59331000,39611000,36194000,47458000,26851000,18167000,17740000,47395000,40753000,63923000,48509000,27618000,17045000,10324000,67672000,49750000,48251000,46891000,37989000,27207000,2869000,78142000,106410000,114350000,116310000,63396000,31640000,0,140100000,144740000,116440000,109680000,59495000,29881000,0,60289000,56356000,71708000,67105000,37575000,16410000,0,56405000,33381000,39350000,34873000,48048000,36307000,33866000,62264000,57942000,69079000,89777000,65261000,34515000,0,45411000,49789000,57644000,54239000,13441000,14852000,0,69068000,63616000,61844000,61801000,35054000,23594000,0
